RECOGITO_ID,ANNOTATIONS,PAGE_NUMBER,ANNOTATED_TEXT,BARCODE
recogito-eea98234-d8a6-42db-8fc7-86b93c973048,table of contents|plants vegetation 25G,360,"100. JOL
Capern, deree wadyfen: un Egypteur Cerigotto,",Z255430508
recogito-a8c30aa2-935e-4a04-8bf1-573122a5738b,pages,360,--- 00361_page361.txt ---,Z255430508
recogito-5b1ea1cf-39d9-48e0-b786-6179e9b42761,table of contents|animals 25F|reptiles 25F4,361,"14
Chameleon, was es vor ein Thier.",Z255430508
recogito-2983f1d3-af1b-4ce5-8b56-6c693c22b0ab,table of contents|scan mistake|plants vegetation 25G|animals 25F|crustaceans 25F716,361,"94
an einer Delbaum gebunden, 254. Corollen, Bäume wachſen imrochen
wo er mit Martha und Maria ſein Ger Meer, 18.3. låuffig und ſchon 299
fpráce gehalten, 255.",Z255430508
recogito-c45b8a62-cf87-40e7-a952-3c5b21157949,table of contents|animals 25F|swimming mammal 25F27,362,"193
Delphinen",Z255430508
recogito-9eeeea41-4f3e-4aac-b0b0-7df18c1e4f4a,table of contents|scan mistake|animals 25F,363,"Eforelon, ein weites Feld 223. 233 derjenige, worinnen fid Chriſtus vor
Efel; auf dieſem Thier zu reiten iſt in der Jüden Grimm verborgen, 223.
Babylon ſehr gebräuchlich",Z255430508
recogito-4d98f6be-d5c3-4918-8923-0164d83c0d19,table of contents|scan mistake|animals 25F|meat - still life of meat 41C69,364,"Fleiſch- treugen, ſtatt räucherns in Egyp- Sophia, 69",Z255430508
recogito-766de083-e6a7-4338-a241-25f4be4c52f9,table of contents|scan mistake|animals 25F|meat - still life of meat 41C69,364,303 Geräuchert oder dürr Fleiſch an der Luft,Z255430508
recogito-0e49d6c8-3761-4eae-bf83-b4d031b1843d,table of contents|scan mistake|animals 25F|snakes 25F42,365,61. an etlichen Orten Groſchen wurde zur Sdılangen,Z255430508
recogito-a5fd41d9-2f91-445f-a236-ee4e1bad8495,pages,365,--- 00366_page366.txt ---,Z255430508
recogito-d76ac50e-c3ca-444b-8ba8-b95b3ba66156,pages,367,--- 00368_page368.txt ---,Z255430508
recogito-6d5e5742-8323-464c-8d29-9f3fb4fcbe7e,table of contents|scan mistake|plants vegetation 25G,368,"Kornhäuſer ſeynd in Conſtantinopel wohl
heit einer Jungfer
80 verfehen",Z255430508
recogito-114efd4d-81b8-4613-a628-100950ac8fa5,pages,368,--- 00369_page369.txt ---,Z255430508
recogito-1255a3d0-4064-44a9-902e-a020f80e4a5d,table of contents|scan mistake|animals 25F|camel 25F24,369,"Mahomet, deſſen Cameels- Trappen auf
Seith, ein Fluß, ſcheidet Deſterreich von dem Berg Horeb, 168. deſſen Grab
Ungarn
56. 78- ſchwebet in der Luft",Z255430508
recogito-f0a264bb-167f-4d7a-8348-919caf4e2e47,table of contents|plants vegetation 25G|scan mistake,369,"283 Mandelbåume wachſen gar gefchwinde,",Z255430508
recogito-6695ed48-bff0-466b-9423-dad81198e6ff,table of contents|animals 25F|meat - still life of meat 41C69,371,"Münche, die ihrTag Fein Fleiſch) efſen 141",Z255430508
recogito-f92fd340-2c3f-45cd-b7f2-5871942daf5a,table of contents|sheep 25F24|scan mistake|animals 25F,371,"79. in Deſterreich 319
wo er ſeine Schaafe geweidet, 161",Z255430508
recogito-c57a9bf6-c71e-4988-ab02-87b58ff4811e,table of contents|plants vegetation 25G,372,"128 Palmenſtadt iſt Jericho, ſuche Jeridio,",Z255430508
recogito-61e3812e-d936-4f2b-bf76-379f2bce2d45,table of contents|scan mistake|plants vegetation 25G,372,"98
Delberg, von ſeiner heutig- tägigen Bea",Z255430508
recogito-4ddd54d6-41d8-41c8-b92a-7dd1b52cee86,table of contents|scan mistake|animals 25F|other mammals 25F26,372,"30
Otterzunge, eine ſteinerne von ſonderba:",Z255430508
recogito-125352d6-360d-4567-a5e2-d0b713ce7aa7,table of contents|scan mistake|animals 25F|insects 25F711,373,"Pharaons Sarg wo? 137. Mäuſe, 146 Prach, ein Fels in der Arabiſchen Wüſter
Såuſe, 147.",Z255430508
recogito-f29ac4fc-df93-422f-95dc-bc914005e8ba,table of contents|scan mistake|plants vegetation 25G,373,"Pomerangen, Citronen und Granate Quarentene, eine Wüſten
Wålder",Z255430508
recogito-3b5bf02e-4cb3-4251-8cc5-5041aa7e3f1a,table of contents|plants vegetation 25G,374,284 Rofen von Jericho,Z255430508
recogito-5a7b4462-7665-495d-be08-c8269fac930f,table of contents|plants vegetation 25G,374,"175 Roßmarin Mannes hoch,",Z255430508
recogito-8078a5ef-b423-4867-908a-d918465a52db,table of contents|animals 25F|horses and kindred animals 46C1314,374,"192 Roßplak in Conſtantinopel, 41.",Z255430508
recogito-6a6bb6fb-7bf3-4ee3-bddb-b5b5f39165b2,table of contents|scan mistake|animals 25F|birds 25F3,374,"Reblåner Fenno Håuffig auf der InſeScio wirft unterſchiedliche Sachen aus 182
zu finden",Z255430508
recogito-dc66586f-45b1-47c1-97e1-0a8ca7141d4f,table of contents|animals 25F|worms 25F73,375,"196 Seiden- Würmer,",Z255430508
recogito-298521cf-2966-4c7f-8e0e-b742787d7b5f,table of contents|animals 25F|tortoises turtles 25F44,375,"49
Schildkröten im Meer",Z255430508
recogito-2c6eb49f-3157-45f4-89a4-2a865750a46d,table of contents|animals 25F,376,"Stall, darinnen die Krippe Chriſti geſian-",Z255430508
recogito-2a684394-a648-43c4-bd61-77bd60d1290f,table of contents|plants vegetation 25G,376,"27 Straf eines Becers, fo das Brod zu flein",Z255430508
recogito-7acc6794-174d-456c-b463-3b35170bfa65,table of contents|plants vegetation 25G,376,"Stroby zerhacket, künſtlich zu laden 120",Z255430508
recogito-0b569731-aab6-4d7e-9bf3-a16bafed9cf7,table of contents|plants vegetation 25G,377,"58
Sattelbåume in Syrien",Z255430508
recogito-4d59d04d-76df-4ccb-a8b8-65f0d16c902a,table of contents|animals 25F|birds 25F3,378,Vögel verfliegen ſich auf dem Meer 100.,Z255430508
recogito-ff6b0a79-2f01-4d3f-b67c-8174cbd85016,pages,379,--- 00383_page383.txt ---,Z255430508
recogito-1471f188-245d-46bf-afc7-167c89db48c4,pages,N/A,--- 00005_page5.txt ---,Z166069305
recogito-dbd6161f-d82c-4243-bca6-66a12698db3a,pages,5,--- 00006_page6.txt ---,Z166069305
recogito-41529889-6051-4cbd-b907-62749e786428,pages,6,--- 00007_page7.txt ---,Z166069305
recogito-64b5828e-b14d-49dc-8d88-f97de52f9202,animals 25F|horses and kindred animals 46C1314,10,"Den Zaum reines Pferdes nimmt er zwiſchen
die Zähne und in jede Hand einen Såbel, ſtürzt auf
ſeinen Feind los uno hauet rechts und links ein",Z166069305
recogito-62eb6d64-db19-4826-b42e-62a96b0b1902,pages,10,--- 00011_page11.txt ---,Z166069305
recogito-9e338ce6-7813-4bf5-a286-6774df163318,animals 25F|kinds of meat  41C692,12,"die
Armee war ficbzehn Tage ohne Brodt und lebre in
dieſer Zeit nur von Fleiſch und Gemüſe",Z166069305
recogito-1d190200-af3e-4080-83e3-b7476c870440,animals 25F|cattle 47I21,12,"nur in einigen arne Reiben mit
find Mühlen, die durch Dchſen getrieben werden.",Z166069305
recogito-28370a93-4521-48d0-a8da-50545822debc,animals 25F|horses and kindred animals 46C1314,12,"Sie halten ſich mit ihren trefa
lich kleinen Pferden hinter Dåmmen und Gråben
verborgen und wehe dem, der ſich nur Hundert
Schritte von der Colonne entfernte!",Z166069305
recogito-38ee61f5-7c22-4436-961e-fa13c3aa2c44,animals 25F|cattle 47I21|plants vegetation 25G,12,"ten hat wenig baares Geld, aber viel Getraide,
Gemüſe und Vieh.",Z166069305
recogito-aa7f13d1-c5bb-4db0-af83-a4cfefd33915,plants vegetation 25G,13,"I) wodurch kann inan in Aegypten beim Bier:
brauen den Hopfen erreken?",Z166069305
recogito-b3c66fb3-87ca-4404-bfbe-ef814fcb84f7,pages,13,--- 00014_page14.txt ---,Z166069305
recogito-737b888b-7270-4e1e-9335-db1b3fda1f84,plants vegetation 25G,15,"Die: Commiſſion, der ein Bericht über das
Brennholz abzuſtatten aufgetragen war, theilte fols
gendes Reſultat mit: ,, die Safloré oder Safran
ſtengel, das Schilfrohr, das Maisſtrop liefern
Brennholz imi Uiberfluſſe und zwar um einen weit
geringern Preis, als man das Holz in Frankreich
erhält. Der Preis zwiſchen beiden Ländern perhalt
ſich wie zwanzig zu hundert.",Z166069305
recogito-7838cf09-69d4-4671-927f-f5fc756cdc2d,pages,15,--- 00016_page16.txt ---,Z166069305
recogito-9399da3f-2063-4bfa-bd6d-be880ebe2a42,pages,16,--- 00017_page17.txt ---,Z166069305
recogito-6679b294-1039-4813-9989-3f1df047eba3,footnote|footnote irrelevant,17,"Bei einer; genauern Unterſuchung fand fich aber blog
şi Kaikersuner außerſt geringen Menge ſalpeterſaues.",Z166069305
recogito-7476f1ef-cb84-4915-9461-d27c0b60c4b4,pages,18,--- 00019_page19.txt ---,Z166069305
recogito-5193500a-8460-4719-a405-9cfa32982559,pages,19,--- 00020_page20.txt ---,Z166069305
recogito-5695edc4-abc5-4cf0-bdbd-976f1fc76f26,pages,20,--- 00021_page21.txt ---,Z166069305
recogito-88568907-3d6c-4fc0-be18-d47bf47aa3f8,animals 25F|birds 25F3,21,"Der Verfaffer hat viel Fleiß und Auf-
merkſainkeit auf die Ankunft der Zugvögel in A e-
gypten und auf die Landesprodukte verwandt.",Z166069305
recogito-bdea4cca-d989-44fe-ad62-039769ade1bb,pages,22,--- 00023_page23.txt ---,Z166069305
recogito-07776377-fc8d-4bac-ab79-50c4a8bdbc20,animals 25F|coelenterata 25F75,23,Corallen,Z166069305
recogito-c2d285b8-d395-44bd-ab52-11605b5742ff,animals 25F|fishes 25F6,23,Aufbewahrung der Fiſche,Z166069305
recogito-2007a092-8f4b-40c8-a3e4-b159fc8bdfdb,animals 25F|dog 34B11,24,"Maltheſis:
fche Runde",Z166069305
recogito-f56a6e34-8a8e-4a75-91a2-e689892c3975,animals 25F|birds 25F3,24,Zugvögel,Z166069305
recogito-335428a5-a93a-4a65-97f5-28a63682edbd,animals 25F|birds 25F3,24,"Bogel Sper:
tingen",Z166069305
recogito-6334cf98-1558-4e0c-a0ab-11b82f57d63b,animals 25F|lizards 25F41,24,Chamäleons,Z166069305
recogito-f7f11d8e-d201-43d6-aef2-2989020c82c9,animals 25F|fishes 25F6,24,Fiſche,Z166069305
recogito-aab86957-1bac-4fb0-8c88-0c756a36d23d,plants vegetation 25G,25,"Reiß feine Bearbei:
tung und ſein Alterthum in Aegypten",Z166069305
recogito-c013b55f-1bb2-444c-be16-f13c2685fd19,animals 25F|cattle 47I21,25,"ch;
ſen und Kühe",Z166069305
recogito-bf732dfc-5820-48c6-a343-b1a75906f992,plants vegetation 25G,25,"Art,
den Kaffee zuzubereiten",Z166069305
recogito-9a27340f-9ec2-4b61-b6d8-b9c58358eb49,animals 25F|dog 34B11,25,Aegyptiſche unde,Z166069305
recogito-90af0ab0-07f4-426c-b0a2-913b326bb50c,animals 25F|domestic animals kept in and outside the house 34B,25,Hausthiere,Z166069305
recogito-b2a9a585-2638-4e76-9c93-697b9ae10536,rodents 25F26|animals 25F,25,"der Mungo' oder
der Icheneumon",Z166069305
recogito-b26e16de-b834-45af-9896-ed2c0ba3f6d4,animals 25F|crocodile 25F43,25,Crocodile,Z166069305
recogito-5f6655ad-2bc3-4abe-aed4-2c1e13551871,animals 25F|birds 25F3,25,Enten Droſeln- Waldſdynepfen,Z166069305
recogito-b94b1587-aa2d-4836-9ce4-fadbd2c64ac6,plants vegetation 25G,25,Senesbaum,Z166069305
recogito-75c5804a-cae5-4bf0-9c5e-d4e53a8ba252,animals 25F|birds 25F3,25,"Vögel Beſchreibung
einer Art von Falken Bachſieljen",Z166069305
recogito-78a42c89-6df7-4033-a12f-4886e403b0d4,animals 25F|birds 25F3,26,"kleiner weißer Reiher- das ſchwarze
Waſſerhuhn 4 Wachteln Heerſchnepfe
gewafnete Regenpfeifer- Bokshorn",Z166069305
recogito-1e360031-5dc0-4a2e-a8be-469af79e086d,animals 25F|fowl cock hen chicken etc 34B232,26,rothe Rebbühner,Z166069305
recogito-cbfef6bc-f556-4b54-9c70-511d4425606c,animals 25F|birds 25F3,26,Vogel,Z166069305
recogito-7a17a0e5-896b-4bc8-ab90-8359828e1537,plants vegetation 25G,26,Weintrauben,Z166069305
recogito-a4c841f2-08f6-4a71-882b-9c25c1761ecb,animals 25F|beasts of prey predatory animals 25F23,26,dakals,Z166069305
recogito-3493c682-bc78-4b88-8cef-700090f63bb5,animals 25F|lizards 25F41,26,"Eidech
ſen",Z166069305
recogito-8913ed8d-b7ad-4745-9ee1-1280dd953d70,animals 25F|insects 25F711,26,Inſekten,Z166069305
recogito-a54cf535-bd81-4520-ae50-5919fa817d8c,animals 25F|snakes 25F42,26,Schlange,Z166069305
recogito-85065765-63a5-4730-bdb1-8ab20c7a3fa7,animals 25F|elephant 25F25,26,Elephantiaſis,Z166069305
recogito-3be9d2c6-f1fe-49ab-a527-f476c9679883,animals 25F|snakes 25F42,26,Sekte der Saadi oder Solangenfreſſer,Z166069305
recogito-77e39995-eea8-4480-b805-e0ac6bfb64e1,animals 25F|insects 25F711,26,Schattenkäfer,Z166069305
recogito-ff28521e-01ae-4e13-8e7b-6e11f003f48e,plants vegetation 25G,26,"Pomeranzen
Swiebeln Knoblauch",Z166069305
recogito-4bbca4a3-1d24-48cc-985d-eb63d77ccf78,animals 25F|rodents 25F26,27,Mungo,Z166069305
recogito-182eeaf6-fe1f-481b-8996-050b5184a601,animals 25F|rodents 25F26,27,Ratten und auſe,Z166069305
recogito-dfc426e6-0fae-4efe-ab5e-48bb9f73dd16,animals 25F|sheep 25F24,27,Schaafe,Z166069305
recogito-00831f52-db18-4e6f-8121-4eb5ebce1f73,animals 25F|hoofed animalGOAT 25F24,27,Ziegen,Z166069305
recogito-6d27e0b2-6d59-4245-af1a-9de165cb41c9,animals 25F|cattle 47I21,27,wilde Ochſen,Z166069305
recogito-e6862aff-7e67-4c0a-970f-9e911d33d83e,animals 25F|camel 25F24,27,Kamele,Z166069305
recogito-0ee22921-1b12-48be-895f-6523e9eab1b2,animals 25F|birds 25F3,27,Staare,Z166069305
recogito-aa5084a9-b8c3-4469-9eff-813eaaab0a82,plants vegetation 25G,27,Bohnen,Z166069305
recogito-30a60938-48a5-4ae8-a256-88f069d3bbe0,plants vegetation 25G,27,Baumwolle,Z166069305
recogito-d0e7f8db-d4d1-4dac-8687-5cb78e434f8a,animals 25F|birds 25F3,27,Vögel,Z166069305
recogito-be707181-5800-4cbb-8687-24acbd25a8f9,animals 25F|cattle 47I21,27,wilde Ochſen,Z166069305
recogito-95eb9d83-c3ed-4bfd-bf5b-7d1cda09f741,animals 25F|hoofed animalsGAZELLE 25F24,27,Gazellen,Z166069305
recogito-9bfb19c5-0bcf-42e2-8fd3-bb460f6680ef,animals 25F|beasts of prey 25F23 TIGER,27,Tiger,Z166069305
recogito-16b12369-8878-43d7-bc47-12459448b45c,animals 25F|birds 25F3,27,Sirauße,Z166069305
recogito-4df92e61-628a-4047-b661-a6bfec0e4388,animals 25F|pig 25F24,27,wilde Schweine,Z166069305
recogito-2152c1f8-64b6-4b66-9202-dad49f1a77a4,plants vegetation 25G,27,ihr Garten,Z166069305
recogito-cdb1b7a3-63de-4cc1-a961-b983ea230505,plants vegetation 25G,28,Tamarinde,Z166069305
recogito-10fef9b2-b25a-4eb5-94e1-f9fba8fa356e,animals 25F|birds 25F3,28,Tauben,Z166069305
recogito-597b717d-7098-4f21-9a21-dd749ccf8d89,pages,28,--- 00029_page29.txt ---,Z166069305
recogito-e23ecc92-418e-40af-91e7-7119057d897b,animals 25F|plants vegetation 25G,34,"So ſieht der
Kråuterkenner oft nichts als Pflanzen; der Zoologiſt
nichts als Thiere; der Alterthumskenner nichts als
Alterthümer, der Naturkundige nichts als Erſcheinungen
der Natur;",Z166069305
recogito-e3108c28-822d-45fc-9bbf-c5d2af82a523,pages,34,--- 00035_page35.txt ---,Z166069305
recogito-905368c6-b980-4361-82aa-5f29eab561bf,animals 25F|insects 25F711,35,"langt, wendet er plozlich feine Augen davon weg, um
nur die Ameiſenldien zu betrachten, die ſich in großer
Menge in dem Sande dieſes Bezirkes aufhalten: er
beſchäftigt ſich nur mit dieſen Inſekten, und eines der
wundernswürdigſten Werke des Alterthümes hat kein
Intereſſe mehr für ihn.„ So herrlich auch dieſe Pyras
miden ſind, ſagt er, ſo machen ſie doch auf einen Liebhas
ber der Naturgeſchichte weniger Eindruk als, der Fleiß
dieſer Chierchen.*)&quot;",Z166069305
recogito-333fb8a9-f8dd-4d7b-bc84-7d3268aa6a95,animals 25F|insects 25F711,35,"Man wird nicht allgemein der Meinung des ſchwedi-
( chen Naturforſchers ſeyn, gegen welchen inan außer der
Sonderbarkeit der Bergleichung noch die Einwendung
machen kann, daß es ſich nicht der Mühe verlohne, bis
nach Memphis zu reifen, um über Ameiſenlomen' in
Entzückung zu gerathen, die auch in andern Låndern und
felbfi in Europa gemein fino, und daß fich ein Reiſender
ládherlich macht, wenn er nur ſolche Gegenſtände ſeiner
Beobachtung werth hålt, für welche er leidenſchaftlich
eingenommen iſt.",Z166069305
recogito-4f01eac1-09a6-469f-bf33-4c0a8e3f1c55,animals 25F|coelenterata 25F75,38,Corallen,Z166069305
recogito-b4a53be3-3ef2-4335-bfe9-d38ef5bd2bd9,pages,38,--- 00039_page39.txt ---,Z166069305
recogito-b4288268-65a1-4b62-bbcc-15d49aa82a19,animals 25F|coelenterata 25F75,39,"Er behauptete, dieſe unterirrdiſchen Höhlen enthielten
eine große Menge Corallen, sie, wenn man ſie ſo leicht
erhalten konnte, dieſen Sandelszweig beträchtlich vermehr
ren und den Unternehmer bereichern mußten.",Z166069305
recogito-c40661fa-4413-445c-a4ee-fb453269b597,footnote,39,) Motacilla troglodytes. Lin.,Z166069305
recogito-9bb955c3-1006-4d9b-a2a5-5eff12d0ab83,pages,39,--- 00040_page40.txt ---,Z166069305
recogito-451a45c4-ab85-49bf-8518-3eeb42d4e76c,animals 25F|coelenterata 25F75,40,"3u Caſſis fand ich zwei Manufakturen, wo man
Corallen polirt und bearbeitet, die man groftentheils nach
den fuften von Afrika ausführt und fie dafelbft gegen
Menſchen vertauſcht.",Z166069305
recogito-c12394fb-2f24-4ac4-96a0-97783195cd6b,plants vegetation 25G,40,"Die um dieſe kleine Stadt liegenden
Beinberge liefern einen weißen im Rufe ſtehenden Wein.",Z166069305
recogito-59028d7c-6799-448d-a928-ab03106a47d8,animals 25F|cattle 47I21|insects 25F711,40,"Inſekt
mit dem Namen Scarabaeus Typhaeus, der freilich einem
Såfer, der nur einige Linien lang und der fich unter
dem Viehmiſt verbirgt, wenig angemeſſen zu ſeyn ſcheint.",Z166069305
recogito-6080c59d-2410-4b59-b590-2a0d9db7bccc,plants vegetation 25G,41,"asir berachten bon der einen Seite die Båder som
Balruc und von der Andern die Weinberge vor from
tignan, die einen geiſtigen und lieblichen Wein liefern.",Z166069305
recogito-138dcfb9-2b3d-45be-8723-4c7d7cddec6b,title,42,Dr it fe Ca p it e I.,Z166069305
recogito-802318c7-6f26-4f17-8ce5-3ad81a13db8b,animals 25F|birds 25F3,43,"Vogel um si das Schiff herum. Ich
bemerkte gårünter Turteltauben, kleine Seelerchen und
eine kleine Rohrbommel. Mehrege von dieſen Vogeln
ließen ſich auf dem Sadkelwerke nieder und waren durch
.Den Sturm Tol ermüdet und Betäubt, daß man einige
Seelerchen*) und eine Art von Reiher, unter dem Namen
der kleinen Rohrdommel **) bekannt, mit bloßen Händen
fieng.",Z166069305
recogito-b81594b9-4de2-4f63-a668-015703ab362c,plants vegetation 25G,43,"Die Küſte, an welcher die
Fregatte geankert war, ift thoch, mit mancherlei Früchtih
angebautet und von Zeit zu Zeit Ficht man Landhäuſer.",Z166069305
recogito-66bfff9e-8687-4028-875b-6a44a8426253,footnote,43,") Charadrius hiaticlila. Lin.
**) Ardea minuta. Lin.
***) Motacilla baarula. Lin.",Z166069305
recogito-41a4dd42-360b-4b16-b14f-b1585e9600eb,animals 25F|swimming mammal 25F27,44,"Wir fahen mehrere Meerſchweine*), die dem Waſſer
gleich fchwammen, welches ein beinahe gewiſſes Kenn-
geichen von einem Sturme iſt.",Z166069305
recogito-89831ff7-d4c9-420d-8230-ee657f7f0d94,animals 25F|swimming mammal 25F27|footnote,44,Dolphinus phocaena. Lin.,Z166069305
recogito-ddd0f724-457b-4cf7-b724-c1405db27d54,animals 25F|swimming mammal 25F27|birds 25F3,46,"Man ragte
mir, er fei der Aufenthaltsort einer großen Menge von
Seehunden und aſchgranen Moven.",Z166069305
recogito-8f1ff325-4122-441e-992a-2ffb671e1b75,animals 25F|birds 25F3,46,"Wir fahen hinter dem Schiffe einen Trupp kleiner
Sturmvogel*);",Z166069305
