annotation_id,annotated_text,annotation,page,title,onb_barcode,onb_id,iiif_manifest,viewer_link
7785cd3f-79a8-4829-bf5e-077a8b32166b,"Sie nun unter den zerworfenen Zeitverhältniſſen und zerrütteten Erziehungs- Anſichten wieder aufzurichten, und die beſten Stunden des Tages dem Unter- richte zu widmen, ließen es nicht leicht zu, bei Tage in ruhi- ger Geiſtesverſammlung die Feder zu führen.","'animals 25F', 'birds 25F3'",10,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/10
23bbc972-9df2-46c5-97d2-3463482d7d22,"In h a 1 t. לל CE וי 22 16. Seite 1. Brief an den hochwürdigen Herrn Gubernialrath J. N. K. ddo. Cilli 4. Dctober 1847 1 2 an die Frau des Herrn Oberamtmanns m. ddo Silli 4. Oci. 1847 4 3. an den hodywürdigen Herrn Pfarrer F. Sch. ddo. Cilli 5. Dot. 1847 6 4. an meinen Bruder Z. Sch., Raplan in F., ddo. Silli 5. Oct. 1847 8 5 an Bruder Zeno ddo. Trieſt 6. Derober 1847 10 6. an Herrn Cameralrath L. und ſeine Frau ddo. Crieff 6. Oci. 1847 11 7 an Bruder Zeno ddo. Venedig 7. October 1847 13 8. an Se. Hochwürden den Herrn Gubernialrath J. N. K. ddo. Venedig 8 October 1847 9. an den Serrn Medicin- Doctor K. ddo. Padova 8. Oct. 1847 15 17 10. an den hochw. Herrn Chorvicar M. ddo. Padova 8. Oct. 1847 21 11. an Se. Hochw. den Herrn Gubernialrath J. N. K. ddo. Badova 9. Dctober 1847 22 12. an Bruder Zeno ddo. Padova 9 October 1847 25 13. an den geiſtlichen Herrn Chorvicar M. ddo. Ferrara 11. Dit. 1847 27 14. an Bruder Zeno ddo. Ferrara 11. October 1847 28 15. an Se Gnaden den Herrn Gubernialrath J. N. K. ddo. Ferrara 11. October 1847 31 an den Herrn Cameralrath L. und ſeine Frau dde: Ferrara 11. October 1847 17. an den Herrn Medicin- Doctor K. ddo. Ferrara 11. Oct. 1847 33 35 18. an den Herrn Pfarrer Sch. ddo. Ferrara 11. Oct. 1847 37 19. an Bruder Zeno ddo. Bologna 13. Derober 1847. 20. an die Frau Oberamtmannin M. ddo. Bologna 13. Det. 1847 42 21. an den geiſtlichen Herrn Chorvicar M. ddo. Bologna 13. Oct. 1847 22. an Se. Gnaden den Herrn Gubernialrath J. N. K. ddo. Bo- logna 14. October 1847 23. an den Herrn Cameralrath L. und ſeine Frau ddo. Bologna 45 14. Dctober 1847. 49 24. an den Herrn Docior K. ddo. Bologna 14. Oct. 1847 50 25. an Bruder Zeno ddo. Florenz 15. Oriober 1847 52 26. an den Herrn Doctor K. ddo. Florenz 15. Der. 1847 53 27. an die Frau Baronin v. B. ddo. Florenz 15. October 1847 56 28. an die Frau Gubernialſecretärin K. ddo. Florenz 16. Oct. 1847 57 29. an den Herrn Cameralraih L. und ſeine Frau ddo. Florenz 16. October 1847 59 30. an den hochw. Herrn Pfarrer Sch. ddo. Florenz 17. Oct. 1847 31. an den hochw. Herrn Chorvicar M. ddo. Florenz 6. Oct. 1847 63 32. an Bruder Zeno ddo. Santa Lucia bei Tabernelli 18. Oct. 1847 66 33. an den Herrn Med Docror K ddo. Siena 19. October 1847 68 34. an den hochw. Herrn Chorvicar M. ddo. Siena 20. Oct 1847 70 35. an den hochw. Herrn Pfarrer Sch. ddo. Siena 20. Dst. 1847 72 36. an den Herrn Cameralrath L. und ſeine Frau ddo. Siena 20. Dctober 1847 an den hochw. Hrn. Gubernialrath J.N.K, ddo. Siena 20. Oct. 1847 78 39 72 ול 9 60 9 99 >> 37. 77 ",'table of contentss',13,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/13
b06e1dfa-e796-4c02-ad9b-f023bd27b798,"22 77 60. 92 27 Seite 38. Brief an Bruder Zeno ddo. Viterbo 24. October 1847 79 39 an den hochw. Herrn Chorvicar M. ddo. Virer bo 25. Oct. 1847 83 40. an die Frau Gubernialſecretärin K. ddo. Viterbo 25. Dcr. 1847 84 41. an den Herrn Cameralrath L. und ſeine Frau ddo. Viterbo 25 October 1847 88 42. an den hochw. Herrn Gubernialrath J.nik, ddo. Rom 7. No: vember 1847 90 43. an Bruder Zeno dido. Rom 10. November 1847. 95 44. an den Herrn Med. Doctor K. ddo. Rom 11. November 1847 100 45. an die Frau des Herrn Oberamtmanns M. ddo. Rom 12. Nov. 1847 105 46. an den hochw. Herrn Pfarrer Sch. ddo. Nom 13.' Nov. 1847 108 47. an den Hrn.Cameralrath L. und ſeine Frau ddo. Rom 15. Nov. 1847 111 48. an den hochw. Herrn Chorvicar M. ddo. Rom 16. Oct. 1847 116 49. an die Frau Baronin B. ddo. Rom 18. November 1847 120 50. an die Frau des Hrn.Gubernialſecretārs K. ddo. Rom 19. Nov. 1847 123 51. an Bruder Zeno ddo. Rom 20. November 1847 126 52. an den hochw. Herrn Chorvicar M. ddo Foligni 26. Nov. 1847 128 53. an den Herrn Doctor K. ddo. Foligni 26. November 1847 132 54. an den hochw berrn Pfarrer Sch. ddo. Foligni 27. Nov. 1847 135 55. au den hochw. Herrn Chorvicar M. ddo. Foligni 27. Nov. 1847 137 56. an die Frau Baronin B. ddo. Monte della Trave 28 Nov. 1847 140 57. an Bruder Zeno ddo. Mon'e della Trave 28. November 1847 141 58. an den hochw. Herrn Gubernialrarh K. ddo Lore: to 30. Nov. 1847 143 59. an den Herrn Doctor K. ddo. Anfona 31. November 1847 146 an die Frau Dheramtmannin M. ddo. Ankona 1 December 1847 148 61. an Bruder Zeno ddo. Ankona 1. December 1847. 150 62. an Bruder Zeno vom Vapor Erzherzog Ludwig in Grieden land m 4 December 1847 151 63. an Bruder Zeno ddo. Athen 7. December 1847 64. an den hochw. Herrn Gubernialrath K. ddo. Athen 9. Dec. 1847 158 65. an den hochw. Serrn Pfarrer Sch. ddo. Athen 11. December 1847 162 66. an die Frau Baronin B. ddo. Uthen 12. December 1847 67. an die Frau Gubernialſecretärin K. ddo. Athen 12. Dec. 1847 167 68. an Bruder Zeno ddo. Sira am Bord des Gleno 16. Dec. 1847 169 69. an den Herrn Doctor K. ddo Alerandrien 20. December 1847 172 70. an den hochw. Herrn Pfarrer Sch. ddo. Alerandrien 21. Dec. 1847 173 71. an den hochw. Herrn Chorvicar M. ddo. Ulerandrien 22. Dec 1847 175 72. an die Frau Dveramtmannin M. ddo. Alerandrien 23. Dec. 1847 178 73. an den hochw. Herrn Gubernialraih K. ddo. Alerandrien 25. December 1847, als am heil. Chriſttage 181 74. an den Herrn Cameralrath L. und ſeine Frau ddo. Blerindrien 28. December 1847 183 75. an den hodim. Hrn. Chorvicar m. vom Nil am 28. Dec. 1847 187 76. an den Herrn Doctor K. vom Nil am 4 Jänner 1848 189 77. an Bruder Zeno ddo. Cairo 6. Jänner 1848, als am Tage der heil. 3 Könige, abends in der locanda francese 192 78. an die Frau des Srn. Gubernialſecretärs K. ddo. Cairo 7. Jän. 1848 196 79. an den Derrn Cameralraih L. und ſeine Frau ddo. 10. Jän 1848 198 80. an den hochw Herrn Pfarrer Sch. ddo. Cairo 12. Jänner 1848 201 81. an den hochw. Herrn Pfarrer Sch. ddo. Cairo 18. Jän. 1848 206 82. an den hochw. Herrn Gubernialrath K ddo. Cairo 20. Jän. 1848 209- 83. an den perrn Doctor K. ddo. Cairo 22. Jänner 1848 217 84. an Bruder Zeno ddo. Cairo 25 Jänner 1848 221 an Bruder Zeno ddo. Sairo 28. Jänner 1848 225 86. an' die Frau Oberamtmannin M. ddo Cairo 30. Jänner 1848 229 an die Frau Baronin B. ddo. Cairo 1. Februar 1848 233 154 יל 165 27 וי 77 9) 79 יל 72 . 22 85. 22 87: ",'table of contentss',14,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/14
209cbc0f-67af-4b09-b0dc-b03047e559af,"92. 93. 101. 17 2 12 לי Seite 88 Brief an den hochw. Herri Chorvicar M. ddo. Cairo 3. Februar 1848 238 89. an den hochw. Herrn Pfarrer Sch. ddo. Cairo 5. Febr. 1848 245 90. au den berrn Med Doctor K ddo. Belbes 11 Februar 1848 im Zelte des perrn Z. 250 91. an die Frau Baronin B. ddo. Salahie 13. Februar 1848 255 an Bruder Zeno aus der großen Wüſte Idumäa, Station Ran: tarah ddo. 14. Februar 1848 257 an den hochw. Herrn Chorvicar M. ddo. Gaza 22. Febr. 1848 268 94. an den Herrn Doctor K. ddo. Gaza 23. Februar 1848 270 95. an Bruger Zeno aus der Ebene von Ascalon ddo 24. Febr. 1848 271 96. an den Hrn. Cameralrath L. und ſeine Frau ddo. Ramleh 27. Februar 1848 275 97. an den hochw. Herrn Chorvicar M. ddo. Jeruſalem 1. März 1848 276 98 an Bruder Zeno ddo. Jeruſalem 3. März 1848 279 99. an den Herrn Med. Doctor K. ddo Jeruſalem 4. März 1848 281 100. an den hochw. Drn. Gubernialrath K. ddo. Jeruſalem 5. März 1848 283 an Bruder Zeno ddo. Jeruſalem 6. März 1848 289 102. an den hochw. Hirn. Ghorvicar M. ddo. Jeruſalem 6. März 1848 291 103. an den Derrn Cameralrath L. und ſeine Frau ddo. Jeruſalem 8. März 1848 294 104. an den Hochw. Ferrn Pfarrersch.' ddo. Jeruſalen 12. März 1848 299 105. an den hochw. Hrn. Chorvicar M. ddo. St. Johann 16. März 1848 303 106. an die Frau Oberamtmannin M. ddo. St. Johann 17. März 1848 305 107. an den Herrn Med. Doctor K. ddo. Jeruſalem am St. Joſefs- tage, 19. März 1848 309 108. an Bruder Zeno ddo Jeruſalem 20. März 1848 314 109. an den hochw. Ferrn Gubernialrath J. N K. ddo. Bethlehem 22. März 1848 318 110. an ben cerrn Cameralrath L. und ſeine Frau ddo. Bethlehem 23. März 1848. 321 lil. an Bruder 3eno ddo. Bethlehem 25. März 1848 324 112. an die Frau Baronin B. ddo. Bethlehem 25. März 1848 327 113. an die Frau des Herrn Oberamtmanns M. ddo. Eethlehem 26. März 1848 329 114. an die frau des Herrn Gubernialſecretärs K. ddo. Bethlehem 26. März 1848. 331 115. an den hochw. rn. Pfarrer Sch. ddo. Bethlehem 26. März 1848 334 116. an den Hochw. Hrn. Chorvicar M. ddo. Jeruſalem 28. März 1848 340 117. an den Herrn Med. Doctor K. ddo. Bethanien 7. üpril 1848 342 118. an den rerrn Cameralrath L. und ſeine Frau ddo. Jeruſalem 9. Upril 1848 345 119. an den hochw. Ferrn Pfarrer Sch. ddo. Jeruſalem 12. April 1848 351 120. an den hochw. Herrn Gubernialrath J. N. K. ddo Jeruſalem 16. März 1848, am Palmſonntage 355 121. an Bruder Zeno ddo. Jeruſalem 17. April 1848 122. an den hochw. Herrn Gubernialrath J. N. K. ddo. Jeruſalem 24. April 1848, am Oſtermontag 362 123. an Se. Ercellenz den Herrn Miniſter Baron P. ddo. Jeruſalem 26. Upril 1848 372 124. an die Frau des Herrn Guberniaifecretårs K. ddo. Jeruſalem 30. april 1848 375 125. an den Herrn Doctor K. ddo. Jerufalem 8. Mai 1848 380 126. an den hochw. Herrn Pfarrer Sch. ddo. Jeruſalem 12. Mai 1848 385 127. an den hochw. Herrn Chorvicar M. ddo. Jericho 18. Mai 1848 390 128. an Bruder Zeno ddo. Jeruſalem 21 Mai 1848 396 129. an den hochw. Hrn. Gubernialrath K. ddo. Jeruſalem 2. Juni 1848 399 27 . 22 72 99 לי . . 360. לל 79 92 ",'table of contentss',15,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/15
186d390b-67c2-43d0-8f64-8e2dfaac9d73,"לל 135. יל Geite 130. Brief an die Frau Baronin B. ddo. Jeruſalem 3. Juni 1848. 406 131. an den Herrn Med. Doctor K. ddo. Jeruſalem 6. Juni 1848 411 132. an den hochw. Hrn. Pfarrer Sch. ddo. Jeruſalem 13. Juni 1848 413 133. an den Herrn Cameralrath L. und ſeine Frau ddo. Jaffa, am Fefte der allerh. Dreifaltigkeit, 18. Juni 1848 418 134. an Bruder Zeno ddo. Berg Carmel am h. Frohnleichnamsfeſte 22. Juni 1848. 422 an die Frau Oberamtmannin M. ddo. Nazaretr; 24 Juni 1848 425 136. an den hochw. Hrn. Gubernialrath K. ddo. Nazareth 28. Juni 1848 429 137. an Bruder Seno ddo. Nazareth 25. Juni 1848 434 138. an den hochw. Herrn Chorvicar M. auf der Barke vor si sean D' Acre' ddo. 26. Juni 1848 437 139. an den Herrn Cameralrath L. und ſeine Frau'ddo. Bairuth, am Fefte St. Peter und Paul, 29. Juni 1848. 440 140. an den Herrn Med. Doctor K. ddo. Smyrna in der Duaran: 443 141. an den hochw. Herrn Pfarrer sch. ado. Šmyrna in der Duas rantaine, 20 Juli 1848 447 142. an den hochw. Herrn Guberniatratih j. N. K. ddo. Smyrna 20. Juli 1849. 451 an die Frau Guberniaſſecretärin k{. ddo. Smyrna 26. Juli 1848 454 144 an den hochw. Hrn. Chorvicar M. ddo. Emyrna 4. Auguſt 1848 458 144. an Bruder Zeno aus dem Hafen von Corfu ddo. 10.Aug. 1848 464 145. an die Frau des Hrn.Oberamtmanns M. ddo. Tri ft 16. Auguſt 1848 467 146. an die Frau Baronin B. ddo. Görz 20. Auguſt 1848 470 147. an den Herrn Cameralrath L. und ſeine Frau ddo. Udine 24. Auguſt 1848 472 148. an den hochw.Hrn. Gubernialrath Kiddo. Crient 29. Auguſt 1848 475 149. an den hochw. Hrn Pfarrer Sch. ddo. Raldern 30 auguſt 1848 481 150. an den Herrn Med. Doctor K. ddo. Innsbrud 4 September 1848 483 151. an Bruder Zeno ddo. Scharning, an der Grenze von Baiern, 6. September 1848 487 152. an den Hochw. Herrn Corvicàr M. ddo. Monsburg bei lande: hut, 10. September 1848 491 153. an den Herrn Camerafrath L. und ſeine Frau ddo. Augsburg 13 September 1848 494 154. an den Herrn Med Doctor K ddo. Mündjen 16. Sept. 1848 498 155. an den hochw. Hrn. Pfarrer Sch. ddo. Salzburg 21. Sept. 1848 500 156. an Hruder Zeno ddo. Auſſee 23. September 1848 505 . 143. 92 I k 1 ",'table of contentss',16,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/16
04b427a5-c8f5-435d-80fa-b588752d7d53,"Erſter Brief. An den hochwürdigen Herrn Gubernialrath J. N. K. Cilli, den 4. October 1847.",'subtitle',17,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/17
e233f41e-b9ee-467b-96e3-176525b0dd83,"ag für Tag mehr wahrnehmbar, ich ſehe zum Voraus die Bürgerſchaft und das Prieſterhaus in Conflict fommen, idi ſehe, wie unſerem greiſen Biſchofe jo mandie Kränkung in ſeinen alten Tagen vorbereitet iſt; ich ſehe und fühlte ſchon ſeit Jahren her die Vorbereitung eines religiöſen Zerfalls, oder vielmehr den Aus bruch des Unglaubens, der lange ſchon, gleich einem Schlangengewinde, ſich unter der Menge der gläubigen Chriſtens gemeinde herumdreht, und mit giftigem Hauche die fromme Sphäre kirchlicher Ausſaat idon ſo weit verpeſtet, daß es zur allgemeinen Sorge der Aeltern geworden iſt, ihre Kinder möchten etwa irgendwo zu religiöſe Eindrücke erhalten.","'animals 25F', 'snakes 25F42'",18,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/18
1fdb2dca-291b-499f-bfdb-4c18ed04b322,"Zweiter Brief . An die Frau des Herrn Oberamtmanns M. Cilli, den 4. October 1847.",'subtitle',20,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/20
90361de7-12c9-4c99-a2ee-f08937b88e35,"Drifter Brief . An den hochwürdigen Herrn Pfarrer F. Sch. Cilli, den 5. Dctober 1847.",'subtitle',22,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/22
fd50effc-0903-4e99-8503-e1b6d0f961d6,"Eben ſo rechne ich darauf, daß Sie, hochw. Herr! die Ausbrüche meiner ſeligen Empfindungen, die meine Wallfahrt nach Pa- 1 äftina in mir hervorbringt, und die ich wie einen überfüüten Blü- thenbaum vor Ihnen abzuſchütteln gedenke, gütig aufnehmen werden.",'plants vegetation 25G',24,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/24
e3463054-fc31-4d3a-8803-b666b6a14f00,"Pierter Serief . In meinen Bruder Zeno, Caplan in F. Cilli, den 5. October 1847.",'subtitle',24,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/24
d26558d5-2295-4fa1-932b-51ece32c195c,"infter Brief An Bruder 3eno. Trieſt, den 6. Dctober 1847.",'subtitle',27,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/27
d3634b5e-5ce5-45a0-be59-42568cc53b73,"Der Herr Dr. V. war ſo freundlich, mich einzuladen, in Laibach bei ihm zu verweilen, und hat mir angetragen, mich nicht nur mit ſei- ner Tochter in beſagtes Inſtitut, ſondern auch in die bedeutend große Zuckerfabrik zu führen.",'plants vegetation 25G',27,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/27
b0a07a84-951d-4419-91fa-44f2c3973ab1,"Sechster Brief An Herrn Cameralrath L. und ſeine Frau. Trieſt, den 6. October 1847. ",'subtitle',28,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/28
7b370cb1-f93b-4dd0-9d92-2bd0a3e3ff08,"Der herrliche Anblick der wahrlich ſchönen Hafenſtadt Trieſt mit ihren abwedyſelnden Umgebungen vom Dptichina aus, erhob mein Gemüth zu Gott, und es bewegte ſich immer freier und freudiger, als fich meine gewohnte Gebirgskette in leichte, mit Weinbergen, Del- und Drangenbäumen beſeften Hügeln auflöſte, um ſich in die Ebene des Meeres zu verlieren. Da lag es nun vor mir ausgebrei- tet das Sinnbild meiner Seele, das ich mir von Fugend auf als ſelbe8 dachte Spiegelglatt und ruhig leuchtete die See im Glange der Sonne in unabſehbarer Fläche und wohlbededter Rhede von Schiffen aller Art, die mit ihren Tau- werken und Maſtbäumen bas Auge bewundernd feſthielten, anderer- ſeits die zierlichen Landhäuſer auf den grünen Hügeln hingeſået, daß fie ausſehen wie eine Gartenſtadt.",'plants vegetation 25G',28,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/28
8569cbdc-448d-41b1-8000-ac4ff74cf4f5,"Der herrliche Anblick der wahrlich ſchönen Hafenſtadt Trieſt mit ihren abwedyſelnden Umgebungen vom Dptichina aus, erhob mein Gemüth zu Gott, und es bewegte ſich immer freier und freudiger, als fich meine gewohnte Gebirgskette in leichte, mit Weinbergen, Del- und Drangenbäumen beſeften Hügeln auflöſte, um ſich in die Ebene des Meeres zu verlieren",'vine 47I422',28,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/28
e5873563-cdfa-4417-a1e7-1a38f6f08ab9,"Mit vielen Segenswünſchen und ermutsigenden Zuſprüchen verließ ich den romantiſch ſchönen Garten dieſer liebenswürdigen, fromm- chriftlichen Familie.",'plants vegetation 25G',29,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/29
52485a66-36fe-47ca-860f-27f6b05f7590,"Siebenter Brief . A n Bruder 3 en o. Venedig, den 7. October 1847.",'subtitle',29,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/29
28bd6406-46eb-481b-950c-8fc3662fcaee,"Ganze lange Gaſſen gibt es, die beiderſeits vou Boutifen von allen möglichen Fleiſch-, Fiſch- und Mehlſpeiſen- Zube- reitungen überfüllt ſind. Kaffehhäuſer und Obſtſtände, wo man nur hinſteht! Id) meinerſeits war vom Sehen geſättigt, das heißt vom Sehen deſſen, was dieſe ausgezeichnete Stadt Sehen s würdiges Darbietet.","'plants vegetation 25G', 'animals 25F', 'kinds of meat 41C692', 'fishes 25F6'",29,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/29
6e1aa432-f693-4c99-b697-29472a026411,"Kaffehhäuſer und Obſtſtände, wo man nur hinſteht!",'coffee  41C721',29,Ägypten,Z221823706,1080E860,https://api.onb.ac.at/iiif/presentation/v3/manifest/1080E860,https://viewer.onb.ac.at/1080E860/29
